min-dop,var-dop,min-n.valid-sat,min-ps,min-snr,var-valid-sat,var-snr,var-ps,max-n.valid-sat-changed,av-valid-sat,av-ps,av-dop,max-snr,max-cp,max-n.valid-sat,snr-av,min-hight,maxAmplitude,class
502.353,2.06117e+07,4,3,-424200,4,4,44.2457,0,409.27,-20.9665,4,2.06114e+07,43.2959,43.9003,110.338,394.849,0.774079,0,spoofed
510.359,1.8034e+07,4,0,104944,4,4,44.2457,0,409.27,-24.2335,4,1.80339e+07,43.2959,43.9281,116.002,134.018,0.784022,0,spoofed
510.359,1.89145e+07,4,1,-176690,4,4,44.2457,0,409.27,-24.2335,4,1.89144e+07,43.2959,43.9281,116.002,228.046,0.784022,0,spoofed
510.359,1.98455e+07,4,2,125743,4,4,44.2457,0,409.27,-24.2335,4,1.98454e+07,43.2959,43.9281,116.002,159.544,0.784022,0,spoofed
510.359,2.06116e+07,4,3,-424200,4,4,44.2457,0,409.27,-24.2335,4,2.06112e+07,43.2959,43.9281,116.002,558.505,0.784022,0,spoofed
516.367,1.8034e+07,4,0,106342,4,4,44.8907,0,409.27,-24.2335,4,1.80339e+07,43.2959,44.0886,120.58,175.224,1.17764,0,spoofed
516.367,1.89145e+07,4,1,-176690,4,4,44.8907,0,409.27,-24.2335,4,1.89143e+07,43.2959,44.0886,120.58,302.306,1.17764,0,spoofed
516.367,1.98455e+07,4,2,127416,4,4,44.8907,0,409.27,-24.2335,4,1.98454e+07,43.2959,44.0886,120.58,208.838,1.17764,0,spoofed
516.367,2.06115e+07,4,3,-424200,4,4,44.8907,0,409.27,-24.2335,4,2.0611e+07,43.2959,44.0886,120.58,740.853,1.17764,0,spoofed
521.361,1.8034e+07,4,0,107741,4,4,44.8907,0,409.27,-26.0319,4,1.80339e+07,43.2959,44.0176,124.847,222.644,1.26421,0,spoofed
521.361,1.89145e+07,4,1,-176690,4,4,44.8907,0,409.27,-26.0319,4,1.89143e+07,43.2959,44.0176,124.847,383.862,1.26421,0,spoofed
521.361,1.98455e+07,4,2,129089,4,4,44.8907,0,409.27,-26.0319,4,1.98454e+07,43.2959,44.0176,124.847,264.273,1.26421,0,spoofed
521.361,2.06114e+07,4,3,-424200,4,4,44.8907,0,409.27,-26.0319,4,2.06109e+07,43.2959,44.0176,124.847,937.69,1.26421,0,spoofed
524.27,1.8034e+07,4,0,109140,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2959,44,126.731,273.7,1.27107,0,spoofed
524.27,1.89144e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.89142e+07,43.2959,44,126.731,472.214,1.27107,0,spoofed
524.27,1.98456e+07,4,2,130764,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2959,44,126.731,324.683,1.27107,0,spoofed
524.27,2.06113e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06107e+07,43.2959,44,126.731,1145.67,1.27107,0,spoofed
525.719,1.8034e+07,4,0,110541,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2959,43.9622,127.326,326.808,1.31093,0,spoofed
525.719,1.89144e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.89141e+07,43.2959,43.9622,127.326,563.467,1.31093,0,spoofed
525.719,1.98456e+07,4,2,132440,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2959,43.9622,127.326,388.564,1.31093,0,spoofed
525.719,2.06112e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06105e+07,43.2959,43.9622,127.326,1366.65,1.31093,0,spoofed
526.491,1.80341e+07,4,0,111942,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2959,43.9827,127.536,382.915,1.32532,0,spoofed
526.491,1.89144e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.8914e+07,43.2959,43.9827,127.536,658.984,1.32532,0,spoofed
526.491,1.98456e+07,4,2,134116,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2959,43.9827,127.536,455.471,1.32532,0,spoofed
526.491,2.06111e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06103e+07,43.2959,43.9827,127.536,1601.9,1.32532,0,spoofed
527.186,1.80341e+07,4,0,113345,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2734,43.9182,127.745,443.258,1.48792,0,spoofed
527.186,1.89143e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.8914e+07,43.2734,43.9182,127.745,762.009,1.48792,0,spoofed
527.186,1.98456e+07,4,2,135793,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2734,43.9182,127.745,525.906,1.48792,0,spoofed
527.186,2.0611e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06102e+07,43.2734,43.9182,127.745,1848.55,1.48792,0,spoofed
528.169,1.80341e+07,4,0,114748,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2734,43.8923,128.243,505.655,1.51742,0,spoofed
528.169,1.89143e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.89139e+07,43.2734,43.8923,128.243,866.421,1.51742,0,spoofed
528.169,1.98457e+07,4,2,137472,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2734,43.8923,128.243,601.698,1.51742,0,spoofed
528.169,2.0611e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.061e+07,43.2734,43.8923,128.243,2106.1,1.51742,0,spoofed
528.699,1.80341e+07,4,0,116152,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2734,43.9245,128.413,571.015,1.56962,0,spoofed
528.699,1.89143e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.89138e+07,43.2734,43.9245,128.413,977.191,1.56962,0,spoofed
528.699,1.98457e+07,4,2,139151,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2734,43.9245,128.413,678.074,1.56962,0,spoofed
528.699,2.06109e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06098e+07,43.2734,43.9245,128.413,2377.54,1.56962,0,spoofed
530.096,1.80342e+07,4,0,117558,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2734,43.952,129.79,638.269,1.6131,0,spoofed
530.096,1.89142e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.89137e+07,43.2734,43.952,129.79,1093,1.6131,0,spoofed
530.096,1.98457e+07,4,2,140832,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2734,43.952,129.79,757.32,1.6131,0,spoofed
530.096,2.06108e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06096e+07,43.2734,43.952,129.79,2655.68,1.6131,0,spoofed
530.862,1.80342e+07,4,0,118964,4,4,44.8907,0,409.27,-42.559,4,1.80339e+07,43.2734,43.957,130.263,708.656,1.61473,0,spoofed
530.862,1.89142e+07,4,1,-176690,4,4,44.8907,0,409.27,-42.559,4,1.89137e+07,43.2734,43.957,130.263,1213.01,1.61473,0,spoofed
530.862,1.98457e+07,4,2,142513,4,4,44.8907,0,409.27,-42.559,4,1.98454e+07,43.2734,43.957,130.263,841.473,1.61473,0,spoofed
530.862,2.06107e+07,4,3,-424200,4,4,44.8907,0,409.27,-42.559,4,2.06095e+07,43.2734,43.957,130.263,2946.84,1.61473,0,spoofed
531.454,1.80342e+07,4,0,120371,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,43.2734,43.9832,130.586,781.714,1.6648,0,spoofed
531.454,1.89141e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89136e+07,43.2734,43.9832,130.586,1337.74,1.6648,0,spoofed
531.454,1.98458e+07,4,2,144196,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,43.2734,43.9832,130.586,927.982,1.6648,0,spoofed
531.454,2.06106e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06093e+07,43.2734,43.9832,130.586,3246.39,1.6648,0,spoofed
532.2,1.80342e+07,4,0,121780,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,42.478,43.8947,131.164,856.217,2.21446,0,spoofed
532.2,1.89141e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89135e+07,42.478,43.8947,131.164,1463.23,2.21446,0,spoofed
532.2,1.98458e+07,4,2,145879,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,42.478,43.8947,131.164,1016.71,2.21446,0,spoofed
532.2,2.06105e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06091e+07,42.478,43.8947,131.164,3555.63,2.21446,0,spoofed
532.731,1.80342e+07,4,0,123189,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,42.478,43.9006,131.493,933.64,2.21687,0,spoofed
532.731,1.89141e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89135e+07,42.478,43.9006,131.493,1594.67,2.21687,0,spoofed
532.731,1.98458e+07,4,2,147563,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,42.478,43.9006,131.493,1108.94,2.21687,0,spoofed
532.731,2.06104e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06089e+07,42.478,43.9006,131.493,3873.97,2.21687,0,spoofed
533.131,1.80343e+07,4,0,124599,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,42.478,43.8399,131.701,1013.51,2.4849,0,spoofed
533.131,1.8914e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89134e+07,42.478,43.8399,131.701,1729.1,2.4849,0,spoofed
533.131,1.98458e+07,4,2,149249,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,42.478,43.8399,131.701,1200.9,2.4849,0,spoofed
533.131,2.06103e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06087e+07,42.478,43.8399,131.701,4204.28,2.4849,0,spoofed
533.794,1.80343e+07,4,0,126010,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,42.478,43.8506,132.333,1095.51,2.49369,0,spoofed
533.794,1.8914e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89133e+07,42.478,43.8506,132.333,1866.25,2.49369,0,spoofed
533.794,1.98459e+07,4,2,150935,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,42.478,43.8506,132.333,1297.29,2.49369,0,spoofed
533.794,2.06102e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06086e+07,42.478,43.8506,132.333,4542.51,2.49369,0,spoofed
534.611,1.80343e+07,4,0,127422,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,42.478,43.8782,133.388,1180.66,2.557,0,spoofed
534.611,1.8914e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89132e+07,42.478,43.8782,133.388,2007.39,2.557,0,spoofed
534.611,1.98459e+07,4,2,152623,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,42.478,43.8782,133.388,1395.99,2.557,0,spoofed
534.611,2.06102e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06084e+07,42.478,43.8782,133.388,4888.5,2.557,0,spoofed
535.206,1.80343e+07,4,0,128835,4,4,44.8907,0,409.27,-44.3061,4,1.80339e+07,42.478,43.864,133.998,1266.84,2.57513,0,spoofed
535.206,1.89139e+07,4,1,-176690,4,4,44.8907,0,409.27,-44.3061,4,1.89132e+07,42.478,43.864,133.998,2152.85,2.57513,0,spoofed
535.206,1.98459e+07,4,2,154311,4,4,44.8907,0,409.27,-44.3061,4,1.98454e+07,42.478,43.864,133.998,1497.56,2.57513,0,spoofed
535.206,2.06101e+07,4,3,-424200,4,4,44.8907,0,409.27,-44.3061,4,2.06082e+07,42.478,43.864,133.998,5243.76,2.57513,0,spoofed
535.384,1.80343e+07,4,0,130249,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8864,134.058,1356.15,2.62401,0,spoofed
535.384,1.89139e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89131e+07,42.478,43.8864,134.058,2301.26,2.62401,0,spoofed
535.384,1.9846e+07,4,2,156001,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8864,134.058,1602.33,2.62401,0,spoofed
535.384,2.061e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.0608e+07,42.478,43.8864,134.058,5605.62,2.62401,0,spoofed
535.606,1.80344e+07,4,0,131664,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8602,134.16,1446.79,2.69515,0,spoofed
535.606,1.89139e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.8913e+07,42.478,43.8602,134.16,2451.79,2.69515,0,spoofed
535.606,1.9846e+07,4,2,157691,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8602,134.16,1709.07,2.69515,0,spoofed
535.606,2.06099e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06079e+07,42.478,43.8602,134.16,5974.84,2.69515,0,spoofed
535.905,1.80344e+07,4,0,133080,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8924,134.359,1539.11,2.80826,0,spoofed
535.905,1.89138e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.8913e+07,42.478,43.8924,134.359,2603.98,2.80826,0,spoofed
535.905,1.9846e+07,4,2,159382,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8924,134.359,1819.63,2.80826,0,spoofed
535.905,2.06098e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06077e+07,42.478,43.8924,134.359,6352.34,2.80826,0,spoofed
536.227,1.80344e+07,4,0,134497,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8543,134.611,1632.79,2.97174,0,spoofed
536.227,1.89138e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89129e+07,42.478,43.8543,134.611,2760.21,2.97174,0,spoofed
536.227,1.9846e+07,4,2,161075,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8543,134.611,1931.9,2.97174,0,spoofed
536.227,2.06097e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06075e+07,42.478,43.8543,134.611,6737.4,2.97174,0,spoofed
536.589,1.80344e+07,4,0,135915,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8418,134.951,1728.59,2.9901,0,spoofed
536.589,1.89137e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89128e+07,42.478,43.8418,134.951,2920.1,2.9901,0,spoofed
536.589,1.98461e+07,4,2,162768,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8418,134.951,2045.83,2.9901,0,spoofed
536.589,2.06096e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06073e+07,42.478,43.8418,134.951,7130.79,2.9901,0,spoofed
536.689,1.80345e+07,4,0,137334,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8468,134.979,1825.94,2.99321,0,spoofed
536.689,1.89137e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89127e+07,42.478,43.8468,134.979,3083.54,2.99321,0,spoofed
536.689,1.98461e+07,4,2,164462,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8468,134.979,2161.45,2.99321,0,spoofed
536.689,2.06095e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06072e+07,42.478,43.8468,134.979,7531.79,2.99321,0,spoofed
536.594,1.80345e+07,4,0,138754,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8532,135.006,1926.28,2.99874,0,spoofed
536.594,1.89137e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89127e+07,42.478,43.8532,135.006,3249.18,2.99874,0,spoofed
536.594,1.98461e+07,4,2,166158,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8532,135.006,2279.15,2.99874,0,spoofed
536.594,2.06095e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.0607e+07,42.478,43.8532,135.006,7939.11,2.99874,0,spoofed
536.482,1.80345e+07,4,0,140174,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8421,135.047,2026.26,3.01662,0,spoofed
536.482,1.89136e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89126e+07,42.478,43.8421,135.047,3417.3,3.01662,0,spoofed
536.482,1.98461e+07,4,2,167854,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8421,135.047,2398.49,3.01662,0,spoofed
536.482,2.06094e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06068e+07,42.478,43.8421,135.047,8353.76,3.01662,0,spoofed
536.265,1.80345e+07,4,0,141596,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8178,135.209,2129.35,3.10629,0,spoofed
536.265,1.89136e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89125e+07,42.478,43.8178,135.209,3587.44,3.10629,0,spoofed
536.265,1.98462e+07,4,2,169552,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8178,135.209,2519.99,3.10629,0,spoofed
536.265,2.06093e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06066e+07,42.478,43.8178,135.209,8775.1,3.10629,0,spoofed
536.37,1.80345e+07,4,0,143019,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.8178,135.25,2233.09,3.10629,0,spoofed
536.37,1.89136e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89125e+07,42.478,43.8178,135.25,3759.44,3.10629,0,spoofed
536.37,1.98462e+07,4,2,171250,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.8178,135.25,2643.56,3.10629,0,spoofed
536.37,2.06092e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06065e+07,42.478,43.8178,135.25,9203.66,3.10629,0,spoofed
536.54,1.80346e+07,4,0,144443,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7934,135.363,2338.68,3.20564,0,spoofed
536.54,1.89135e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89124e+07,42.478,43.7934,135.363,3934.56,3.20564,0,spoofed
536.54,1.98462e+07,4,2,172949,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7934,135.363,2769.86,3.20564,0,spoofed
536.54,2.06091e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06063e+07,42.478,43.7934,135.363,9640.12,3.20564,0,spoofed
536.655,1.80346e+07,4,0,145867,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7944,135.418,2445.2,3.2058,0,spoofed
536.655,1.89135e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89123e+07,42.478,43.7944,135.418,4112.26,3.2058,0,spoofed
536.655,1.98462e+07,4,2,174650,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7944,135.418,2898.42,3.2058,0,spoofed
536.655,2.0609e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06061e+07,42.478,43.7944,135.418,10082.3,3.2058,0,spoofed
536.74,1.80346e+07,4,0,147293,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7618,135.449,2554.23,3.39662,0,spoofed
536.74,1.89135e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89122e+07,42.478,43.7618,135.449,4293.12,3.39662,0,spoofed
536.74,1.98463e+07,4,2,176351,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7618,135.449,3028.68,3.39662,0,spoofed
536.74,2.06089e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06059e+07,42.478,43.7618,135.449,10530,3.39662,0,spoofed
536.438,1.80346e+07,4,0,148720,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7569,135.871,2663.77,3.40109,0,spoofed
536.438,1.89134e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89122e+07,42.478,43.7569,135.871,4476.25,3.40109,0,spoofed
536.438,1.98463e+07,4,2,178053,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7569,135.871,3161.06,3.40109,0,spoofed
536.438,2.06088e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06058e+07,42.478,43.7569,135.871,10984.2,3.40109,0,spoofed
536.347,1.80346e+07,4,0,150147,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7695,135.912,2775.97,3.43215,0,spoofed
536.347,1.89134e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89121e+07,42.478,43.7695,135.912,4661.77,3.43215,0,spoofed
536.347,1.98463e+07,4,2,179757,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7695,135.912,3295.67,3.43215,0,spoofed
536.347,2.06088e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06056e+07,42.478,43.7695,135.912,11445.1,3.43215,0,spoofed
536.261,1.80347e+07,4,0,151576,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7497,135.95,2889.86,3.51182,0,spoofed
536.261,1.89134e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.8912e+07,42.478,43.7497,135.95,4849.66,3.51182,0,spoofed
536.261,1.98463e+07,4,2,181461,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7497,135.95,3430.7,3.51182,0,spoofed
536.261,2.06087e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06054e+07,42.478,43.7497,135.95,11911.5,3.51182,0,spoofed
535.939,1.80347e+07,4,0,153006,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7462,136.513,3005.11,3.51445,0,spoofed
535.939,1.89133e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.8912e+07,42.478,43.7462,136.513,5040.38,3.51445,0,spoofed
535.939,1.98464e+07,4,2,183166,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7462,136.513,3568.72,3.51445,0,spoofed
535.939,2.06086e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06052e+07,42.478,43.7462,136.513,12384.8,3.51445,0,spoofed
535.87,1.80347e+07,4,0,154436,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7422,136.54,3122.61,3.51798,0,spoofed
535.87,1.89133e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89119e+07,42.478,43.7422,136.54,5232.94,3.51798,0,spoofed
535.87,1.98464e+07,4,2,184873,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7422,136.54,3708.96,3.51798,0,spoofed
535.87,2.06085e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06051e+07,42.478,43.7422,136.54,12863.3,3.51798,0,spoofed
535.687,1.80347e+07,4,0,155867,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.478,43.7124,136.741,3241.61,3.71922,0,spoofed
535.687,1.89132e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89118e+07,42.478,43.7124,136.741,5428.1,3.71922,0,spoofed
535.687,1.98464e+07,4,2,186580,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.478,43.7124,136.741,3849,3.71922,0,spoofed
535.687,2.06084e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06049e+07,42.478,43.7124,136.741,13349.4,3.71922,0,spoofed
535.516,1.80348e+07,4,0,157300,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.297,43.6787,136.926,3361.62,3.97344,0,spoofed
535.516,1.89132e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89117e+07,42.297,43.6787,136.926,5626.64,3.97344,0,spoofed
535.516,1.98464e+07,4,2,188288,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.297,43.6787,136.926,3992.47,3.97344,0,spoofed
535.516,2.06083e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06047e+07,42.297,43.6787,136.926,13841.3,3.97344,0,spoofed
535.315,1.80348e+07,4,0,158733,4,4,44.8907,0,409.27,-49.9607,4,1.80339e+07,42.297,43.6675,137.191,3482.51,4.00181,0,spoofed
535.315,1.89132e+07,4,1,-176690,4,4,44.8907,0,409.27,-49.9607,4,1.89117e+07,42.297,43.6675,137.191,5828.93,4.00181,0,spoofed
535.315,1.98465e+07,4,2,189998,4,4,44.8907,0,409.27,-49.9607,4,1.98454e+07,42.297,43.6675,137.191,4135.98,4.00181,0,spoofed
535.315,2.06082e+07,4,3,-424200,4,4,44.8907,0,409.27,-49.9607,4,2.06045e+07,42.297,43.6675,137.191,14340,4.00181,0,spoofed
