min-dop,var-dop,min-n.valid-sat,min-ps,min-snr,var-valid-sat,var-snr,var-ps,max-n.valid-sat-changed,av-valid-sat,av-ps,av-dop,max-snr,max-cp,max-n.valid-sat,snr-av,min-hight,maxAmplitude,class
-203.415,1.84933e+07,4,5,-450246,4,4,45.5001,0,-220.193,-17.2017,4,1.84931e+07,44.2485,44.9869,41.7308,389.863,1.04028,0,spoofed
-203.415,1.98685e+07,4,6,711763,4,4,45.5001,0,-220.193,-17.2017,4,1.98681e+07,44.2485,44.9869,41.7308,594.577,1.04028,0,spoofed
-207.387,1.78713e+07,4,0,111510,4,4,45.6677,0,-223.274,-24.2753,4,1.78712e+07,44.2485,45.1231,45.3537,135.656,1.20537,0,spoofed
-207.387,1.87519e+07,4,1,-189302,4,4,45.6677,0,-223.274,-24.2753,4,1.87518e+07,44.2485,45.1231,45.3537,227.502,1.20537,0,spoofed
-207.387,1.84932e+07,4,5,-450246,4,4,45.6677,0,-223.274,-24.2753,4,1.84929e+07,44.2485,45.1231,45.3537,550.846,1.20537,0,spoofed
-207.387,1.98686e+07,4,6,720576,4,4,45.6677,0,-223.274,-24.2753,4,1.98681e+07,44.2485,45.1231,45.3537,841.785,1.20537,0,spoofed
-210.027,1.78713e+07,4,0,112906,4,4,45.7018,0,-223.274,-24.2753,4,1.78712e+07,44.2485,45.2195,47.6026,176.819,1.31607,0,spoofed
-210.027,1.87519e+07,4,1,-189302,4,4,45.7018,0,-223.274,-24.2753,4,1.87517e+07,44.2485,45.2195,47.6026,300.282,1.31607,0,spoofed
-210.027,1.84931e+07,4,5,-450246,4,4,45.7018,0,-223.274,-24.2753,4,1.84927e+07,44.2485,45.2195,47.6026,728.23,1.31607,0,spoofed
-210.027,1.98687e+07,4,6,729390,4,4,45.7018,0,-223.274,-24.2753,4,1.98681e+07,44.2485,45.2195,47.6026,1114.72,1.31607,0,spoofed
-211.887,1.78714e+07,4,0,114304,4,4,45.7018,0,-223.274,-24.2753,4,1.78712e+07,44.2485,45.1794,49.1062,225.146,1.34149,0,spoofed
-211.887,1.87518e+07,4,1,-189302,4,4,45.7018,0,-223.274,-24.2753,4,1.87516e+07,44.2485,45.1794,49.1062,379.99,1.34149,0,spoofed
-211.887,1.84931e+07,4,5,-450246,4,4,45.7018,0,-223.274,-24.2753,4,1.84925e+07,44.2485,45.1794,49.1062,919.759,1.34149,0,spoofed
-211.887,1.98689e+07,4,6,738204,4,4,45.7018,0,-223.274,-24.2753,4,1.98681e+07,44.2485,45.1794,49.1062,1409.94,1.34149,0,spoofed
-213.491,1.78714e+07,4,0,115702,4,4,45.7018,0,-224.717,-24.2753,4,1.78712e+07,44.2485,45.228,50.5514,274.974,1.38985,0,spoofed
-213.491,1.87518e+07,4,1,-189302,4,4,45.7018,0,-224.717,-24.2753,4,1.87515e+07,44.2485,45.228,50.5514,467.306,1.38985,0,spoofed
-213.491,1.8493e+07,4,5,-450246,4,4,45.7018,0,-224.717,-24.2753,4,1.84924e+07,44.2485,45.228,50.5514,1126.4,1.38985,0,spoofed
-213.491,1.9869e+07,4,6,747019,4,4,45.7018,0,-224.717,-24.2753,4,1.98681e+07,44.2485,45.228,50.5514,1727.5,1.38985,0,spoofed
-214.949,1.78714e+07,4,0,117102,4,4,46.9448,0,-226.612,-24.2753,4,1.78712e+07,44.2485,45.4188,52.043,328.561,2.13343,0,spoofed
-214.949,1.87518e+07,4,1,-189302,4,4,46.9448,0,-226.612,-24.2753,4,1.87515e+07,44.2485,45.4188,52.043,558.406,2.13343,0,spoofed
-214.949,1.84929e+07,4,5,-450246,4,4,46.9448,0,-226.612,-24.2753,4,1.84922e+07,44.2485,45.4188,52.043,1346.55,2.13343,0,spoofed
-214.949,1.98691e+07,4,6,755833,4,4,46.9448,0,-226.612,-24.2753,4,1.98681e+07,44.2485,45.4188,52.043,2065.43,2.13343,0,spoofed
-215.767,1.78714e+07,4,0,118502,4,4,46.9448,0,-226.612,-24.2753,4,1.78712e+07,44.2485,45.3744,52.6189,385.244,2.17447,0,spoofed
-215.767,1.87517e+07,4,1,-189302,4,4,46.9448,0,-226.612,-24.2753,4,1.87514e+07,44.2485,45.3744,52.6189,652.795,2.17447,0,spoofed
-215.767,1.84928e+07,4,5,-450246,4,4,46.9448,0,-226.612,-24.2753,4,1.8492e+07,44.2485,45.3744,52.6189,1579.18,2.17447,0,spoofed
-215.767,1.98693e+07,4,6,764648,4,4,46.9448,0,-226.612,-24.2753,4,1.98681e+07,44.2485,45.3744,52.6189,2423.22,2.17447,0,spoofed
-216.024,1.78715e+07,4,0,119904,4,4,46.9448,0,-226.612,-58.943,4,1.78712e+07,44.2485,45.2745,52.6875,445.946,2.41407,0,spoofed
-216.024,1.87517e+07,4,1,-189302,4,4,46.9448,0,-226.612,-58.943,4,1.87513e+07,44.2485,45.2745,52.6875,754.761,2.41407,0,spoofed
-216.024,1.84927e+07,4,5,-450246,4,4,46.9448,0,-226.612,-58.943,4,1.84918e+07,44.2485,45.2745,52.6875,1825.32,2.41407,0,spoofed
-216.024,1.98694e+07,4,6,773464,4,4,46.9448,0,-226.612,-58.943,4,1.98681e+07,44.2485,45.2745,52.6875,2796.94,2.41407,0,spoofed
-216.573,1.78715e+07,4,0,121306,4,4,46.9448,0,-226.612,-58.943,4,1.78712e+07,44.2485,45.1924,53.064,507.193,2.59156,0,spoofed
-216.573,1.87516e+07,4,1,-189302,4,4,46.9448,0,-226.612,-58.943,4,1.87513e+07,44.2485,45.1924,53.064,860.962,2.59156,0,spoofed
-216.573,1.84926e+07,4,5,-450246,4,4,46.9448,0,-226.612,-58.943,4,1.84917e+07,44.2485,45.1924,53.064,2082.6,2.59156,0,spoofed
-216.573,1.98695e+07,4,6,782280,4,4,46.9448,0,-226.612,-58.943,4,1.98681e+07,44.2485,45.1924,53.064,3188.36,2.59156,0,spoofed
-217.131,1.78715e+07,4,0,122709,4,4,46.9448,0,-226.612,-58.943,4,1.78712e+07,44.2485,45.2825,53.5195,572.393,2.82525,0,spoofed
-217.131,1.87516e+07,4,1,-189302,4,4,46.9448,0,-226.612,-58.943,4,1.87512e+07,44.2485,45.2825,53.5195,971.06,2.82525,0,spoofed
-217.131,1.84925e+07,4,5,-450246,4,4,46.9448,0,-226.612,-58.943,4,1.84915e+07,44.2485,45.2825,53.5195,2349.48,2.82525,0,spoofed
-217.131,1.98697e+07,4,6,791096,4,4,46.9448,0,-226.612,-58.943,4,1.98681e+07,44.2485,45.2825,53.5195,3600.27,2.82525,0,spoofed
-217.437,1.78715e+07,4,0,124114,4,4,46.9448,0,-226.612,-70.414,4,1.78712e+07,44.2485,45.2763,53.6787,640.147,2.82649,0,spoofed
-217.437,1.87516e+07,4,1,-189302,4,4,46.9448,0,-226.612,-70.414,4,1.87511e+07,44.2485,45.2763,53.6787,1087.54,2.82649,0,spoofed
-217.437,1.84924e+07,4,5,-450246,4,4,46.9448,0,-226.612,-70.414,4,1.84913e+07,44.2485,45.2763,53.6787,2626.78,2.82649,0,spoofed
-217.437,1.98698e+07,4,6,799912,4,4,46.9448,0,-226.612,-70.414,4,1.98681e+07,44.2485,45.2763,53.6787,4025.52,2.82649,0,spoofed
-218.161,1.78715e+07,4,0,125519,4,4,46.9448,0,-228.3,-70.414,4,1.78712e+07,44.2485,45.2473,54.695,710.265,2.85761,0,spoofed
-218.161,1.87515e+07,4,1,-189302,4,4,46.9448,0,-228.3,-70.414,4,1.8751e+07,44.2485,45.2473,54.695,1206.06,2.85761,0,spoofed
-218.161,1.84924e+07,4,5,-450246,4,4,46.9448,0,-228.3,-70.414,4,1.84911e+07,44.2485,45.2473,54.695,2913.57,2.85761,0,spoofed
-218.161,1.98699e+07,4,6,808729,4,4,46.9448,0,-228.3,-70.414,4,1.98681e+07,44.2485,45.2473,54.695,4466.29,2.85761,0,spoofed
-218.394,1.78716e+07,4,0,126925,4,4,46.9448,0,-228.3,-70.414,4,1.78712e+07,44.2485,45.2465,54.8138,782.864,2.85764,0,spoofed
-218.394,1.87515e+07,4,1,-189302,4,4,46.9448,0,-228.3,-70.414,4,1.8751e+07,44.2485,45.2465,54.8138,1329.85,2.85764,0,spoofed
-218.394,1.84923e+07,4,5,-450246,4,4,46.9448,0,-228.3,-70.414,4,1.8491e+07,44.2485,45.2465,54.8138,3209.6,2.85764,0,spoofed
-218.394,1.98701e+07,4,6,817546,4,4,46.9448,0,-228.3,-70.414,4,1.98681e+07,44.2485,45.2465,54.8138,4921.91,2.85764,0,spoofed
-218.826,1.78716e+07,4,0,128332,4,4,46.9448,0,-228.3,-70.414,4,1.78712e+07,44.1295,45.1808,55.2753,857.672,3.05621,0,spoofed
-218.826,1.87515e+07,4,1,-189302,4,4,46.9448,0,-228.3,-70.414,4,1.87509e+07,44.1295,45.1808,55.2753,1456.43,3.05621,0,spoofed
-218.826,1.84922e+07,4,5,-450246,4,4,46.9448,0,-228.3,-70.414,4,1.84908e+07,44.1295,45.1808,55.2753,3515.71,3.05621,0,spoofed
-218.826,1.98702e+07,4,6,826363,4,4,46.9448,0,-228.3,-70.414,4,1.98681e+07,44.1295,45.1808,55.2753,5391.35,3.05621,0,spoofed
-219.191,1.78716e+07,4,0,129740,4,4,46.9448,0,-228.3,-93.7986,4,1.78712e+07,44.1295,45.2008,55.6426,935.396,3.07625,0,spoofed
-219.191,1.87514e+07,4,1,-189302,4,4,46.9448,0,-228.3,-93.7986,4,1.87508e+07,44.1295,45.2008,55.6426,1587.86,3.07625,0,spoofed
-219.191,1.84921e+07,4,5,-450246,4,4,46.9448,0,-228.3,-93.7986,4,1.84906e+07,44.1295,45.2008,55.6426,3831.25,3.07625,0,spoofed
-219.191,1.98703e+07,4,6,835181,4,4,46.9448,0,-228.3,-93.7986,4,1.98681e+07,44.1295,45.2008,55.6426,5876.61,3.07625,0,spoofed
-219.618,1.78716e+07,4,0,131149,4,4,46.9448,0,-228.3,-93.7986,4,1.78712e+07,43.7393,45.1239,56.2003,1015.96,3.38925,0,spoofed
-219.618,1.87514e+07,4,1,-189302,4,4,46.9448,0,-228.3,-93.7986,4,1.87507e+07,43.7393,45.1239,56.2003,1722.64,3.38925,0,spoofed
-219.618,1.8492e+07,4,5,-450246,4,4,46.9448,0,-228.3,-93.7986,4,1.84904e+07,43.7393,45.1239,56.2003,4154.79,3.38925,0,spoofed
-219.618,1.98705e+07,4,6,843999,4,4,46.9448,0,-228.3,-93.7986,4,1.98681e+07,43.7393,45.1239,56.2003,6372.51,3.38925,0,spoofed
-219.943,1.78716e+07,4,0,132559,4,4,46.9448,0,-228.3,-93.7986,4,1.78712e+07,43.56,45.0457,56.5554,1097.63,3.71624,0,spoofed
-219.943,1.87514e+07,4,1,-189302,4,4,46.9448,0,-228.3,-93.7986,4,1.87507e+07,43.56,45.0457,56.5554,1860.8,3.71624,0,spoofed
-219.943,1.84919e+07,4,5,-450246,4,4,46.9448,0,-228.3,-93.7986,4,1.84903e+07,43.56,45.0457,56.5554,4487.01,3.71624,0,spoofed
-219.943,1.98706e+07,4,6,852818,4,4,46.9448,0,-228.3,-93.7986,4,1.98681e+07,43.56,45.0457,56.5554,6885.07,3.71624,0,spoofed
-220.092,1.78717e+07,4,0,133970,4,4,46.9448,0,-228.3,-93.7986,4,1.78712e+07,43.56,45.0207,56.6385,1183.15,3.75148,0,spoofed
-220.092,1.87513e+07,4,1,-189302,4,4,46.9448,0,-228.3,-93.7986,4,1.87506e+07,43.56,45.0207,56.6385,2001.98,3.75148,0,spoofed
-220.092,1.84918e+07,4,5,-450246,4,4,46.9448,0,-228.3,-93.7986,4,1.84901e+07,43.56,45.0207,56.6385,4825.81,3.75148,0,spoofed
-220.092,1.98707e+07,4,6,861636,4,4,46.9448,0,-228.3,-93.7986,4,1.98681e+07,43.56,45.0207,56.6385,7409.43,3.75148,0,spoofed
-220.291,1.78717e+07,4,0,135382,4,4,46.9448,0,-228.3,-93.7986,4,1.78712e+07,43.56,44.9871,56.7991,1269.27,3.82027,0,spoofed
-220.291,1.87513e+07,4,1,-189302,4,4,46.9448,0,-228.3,-93.7986,4,1.87505e+07,43.56,44.9871,56.7991,2146.95,3.82027,0,spoofed
-220.291,1.84918e+07,4,5,-450246,4,4,46.9448,0,-228.3,-93.7986,4,1.84899e+07,43.56,44.9871,56.7991,5174.36,3.82027,0,spoofed
-220.291,1.98709e+07,4,6,870456,4,4,46.9448,0,-228.3,-93.7986,4,1.98681e+07,43.56,44.9871,56.7991,7946.23,3.82027,0,spoofed
-220.727,1.78717e+07,4,0,136795,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,44.9991,57.6388,1358.48,3.82976,0,spoofed
-220.727,1.87513e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.87505e+07,43.56,44.9991,57.6388,2295.55,3.82976,0,spoofed
-220.727,1.84917e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84898e+07,43.56,44.9991,57.6388,5531.31,3.82976,0,spoofed
-220.727,1.9871e+07,4,6,879275,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,44.9991,57.6388,8496.44,3.82976,0,spoofed
-221.11,1.78717e+07,4,0,138209,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,45.0144,58.3367,1449.09,3.84661,0,spoofed
-221.11,1.87512e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.87504e+07,43.56,45.0144,58.3367,2446.1,3.84661,0,spoofed
-221.11,1.84916e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84896e+07,43.56,45.0144,58.3367,5894.81,3.84661,0,spoofed
-221.11,1.98711e+07,4,6,888095,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,45.0144,58.3367,9057.55,3.84661,0,spoofed
-221.465,1.78717e+07,4,0,139624,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,44.9638,58.9827,1541.64,4.04143,0,spoofed
-221.465,1.87512e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.87503e+07,43.56,44.9638,58.9827,2598.56,4.04143,0,spoofed
-221.465,1.84915e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84894e+07,43.56,44.9638,58.9827,6267.15,4.04143,0,spoofed
-221.465,1.98713e+07,4,6,896915,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,44.9638,58.9827,9630.71,4.04143,0,spoofed
-221.692,1.78718e+07,4,0,141040,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,44.9567,59.2666,1635.87,4.04543,0,spoofed
-221.692,1.87511e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.87502e+07,43.56,44.9567,59.2666,2754.98,4.04543,0,spoofed
-221.692,1.84914e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84892e+07,43.56,44.9567,59.2666,6646.01,4.04543,0,spoofed
-221.692,1.98714e+07,4,6,905736,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,44.9567,59.2666,10213.8,4.04543,0,spoofed
-221.854,1.78718e+07,4,0,142457,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,44.96,59.421,1732.06,4.04636,0,spoofed
-221.854,1.87511e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.87502e+07,43.56,44.96,59.421,2914.83,4.04636,0,spoofed
-221.854,1.84913e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84891e+07,43.56,44.96,59.421,7033.3,4.04636,0,spoofed
-221.854,1.98715e+07,4,6,914557,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,44.96,59.421,10809.3,4.04636,0,spoofed
-222.049,1.78718e+07,4,0,143875,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,44.9815,59.6632,1829.45,4.08926,0,spoofed
-222.049,1.87511e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.87501e+07,43.56,44.9815,59.6632,3077.96,4.08926,0,spoofed
-222.049,1.84912e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84889e+07,43.56,44.9815,59.6632,7426.94,4.08926,0,spoofed
-222.049,1.98717e+07,4,6,923378,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,44.9815,59.6632,11415.2,4.08926,0,spoofed
-222.183,1.78718e+07,4,0,145293,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,45.0083,59.7842,1930.04,4.16007,0,spoofed
-222.183,1.8751e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.875e+07,43.56,45.0083,59.7842,3244.42,4.16007,0,spoofed
-222.183,1.84911e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84887e+07,43.56,45.0083,59.7842,7828.09,4.16007,0,spoofed
-222.183,1.98718e+07,4,6,932199,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,45.0083,59.7842,12032.8,4.16007,0,spoofed
-222.34,1.78719e+07,4,0,146713,4,4,46.9448,0,-230.314,-120.532,4,1.78712e+07,43.56,44.9926,59.9638,2030.26,4.18566,0,spoofed
-222.34,1.8751e+07,4,1,-189302,4,4,46.9448,0,-230.314,-120.532,4,1.875e+07,43.56,44.9926,59.9638,3412.58,4.18566,0,spoofed
-222.34,1.84911e+07,4,5,-450246,4,4,46.9448,0,-230.314,-120.532,4,1.84885e+07,43.56,44.9926,59.9638,8236.62,4.18566,0,spoofed
-222.34,1.98719e+07,4,6,941021,4,4,46.9448,0,-230.314,-120.532,4,1.98681e+07,43.56,44.9926,59.9638,12660.6,4.18566,0,spoofed
-222.65,1.78719e+07,4,0,148134,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.9639,60.7052,2133.19,4.27668,0,spoofed
-222.65,1.8751e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87499e+07,43.56,44.9639,60.7052,3582.44,4.27668,0,spoofed
-222.65,1.8491e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.84884e+07,43.56,44.9639,60.7052,8652.15,4.27668,0,spoofed
-222.65,1.98721e+07,4,6,949843,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.9639,60.7052,13300.4,4.27668,0,spoofed
-222.795,1.78719e+07,4,0,149556,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.9491,60.8774,2237.03,4.30182,0,spoofed
-222.795,1.87509e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87498e+07,43.56,44.9491,60.8774,3754.5,4.30182,0,spoofed
-222.795,1.84909e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.84882e+07,43.56,44.9491,60.8774,9075.01,4.30182,0,spoofed
-222.795,1.98722e+07,4,6,958666,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.9491,60.8774,13949.5,4.30182,0,spoofed
-223.019,1.78719e+07,4,0,150978,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.9221,61.3094,2342.35,4.39069,0,spoofed
-223.019,1.87509e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87498e+07,43.56,44.9221,61.3094,3929.75,4.39069,0,spoofed
-223.019,1.84908e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.8488e+07,43.56,44.9221,61.3094,9503.87,4.39069,0,spoofed
-223.019,1.98723e+07,4,6,967489,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.9221,61.3094,14609.9,4.39069,0,spoofed
-223.131,1.78719e+07,4,0,152402,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.9137,61.4254,2449.15,4.39961,0,spoofed
-223.131,1.87509e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87497e+07,43.56,44.9137,61.4254,4107.87,4.39961,0,spoofed
-223.131,1.84907e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.84878e+07,43.56,44.9137,61.4254,9939.84,4.39961,0,spoofed
-223.131,1.98725e+07,4,6,976312,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.9137,61.4254,15281.4,4.39961,0,spoofed
-223.335,1.7872e+07,4,0,153827,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.8863,61.8236,2557.67,4.50022,0,spoofed
-223.335,1.87508e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87496e+07,43.56,44.8863,61.8236,4288.64,4.50022,0,spoofed
-223.335,1.84906e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.84877e+07,43.56,44.8863,61.8236,10382.7,4.50022,0,spoofed
-223.335,1.98726e+07,4,6,985135,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.8863,61.8236,15961.1,4.50022,0,spoofed
-223.472,1.7872e+07,4,0,155252,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.8769,62.0159,2667.22,4.51244,0,spoofed
-223.472,1.87508e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87495e+07,43.56,44.8769,62.0159,4471.73,4.51244,0,spoofed
-223.472,1.84905e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.84875e+07,43.56,44.8769,62.0159,10831.4,4.51244,0,spoofed
-223.472,1.98728e+07,4,6,993959,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.8769,62.0159,16650.6,4.51244,0,spoofed
-223.7,1.7872e+07,4,0,156679,4,4,46.9448,0,-231.955,-120.532,4,1.78712e+07,43.56,44.8925,62.5699,2779.09,4.54819,0,spoofed
-223.7,1.87508e+07,4,1,-189302,4,4,46.9448,0,-231.955,-120.532,4,1.87495e+07,43.56,44.8925,62.5699,4656.85,4.54819,0,spoofed
-223.7,1.84904e+07,4,5,-450246,4,4,46.9448,0,-231.955,-120.532,4,1.84873e+07,43.56,44.8925,62.5699,11286.5,4.54819,0,spoofed
-223.7,1.98729e+07,4,6,1.00278e+06,4,4,46.9448,0,-231.955,-120.532,4,1.98681e+07,43.56,44.8925,62.5699,17350.3,4.54819,0,spoofed
-223.959,1.7872e+07,4,0,158106,4,4,46.9448,0,-233.536,-120.532,4,1.78712e+07,43.56,44.8985,63.3182,2891.85,4.55368,0,spoofed
-223.959,1.87507e+07,4,1,-189302,4,4,46.9448,0,-233.536,-120.532,4,1.87494e+07,43.56,44.8985,63.3182,4845.13,4.55368,0,spoofed
-223.959,1.84904e+07,4,5,-450246,4,4,46.9448,0,-233.536,-120.532,4,1.84871e+07,43.56,44.8985,63.3182,11749.2,4.55368,0,spoofed
-223.959,1.9873e+07,4,6,1.01161e+06,4,4,46.9448,0,-233.536,-120.532,4,1.98681e+07,43.56,44.8985,63.3182,18057.6,4.55368,0,spoofed
-224.22,1.7872e+07,4,0,159535,4,4,46.9448,0,-234.144,-120.532,4,1.78712e+07,43.56,44.8803,64.1115,3005.81,4.6075,0,spoofed
-224.22,1.87507e+07,4,1,-189302,4,4,46.9448,0,-234.144,-120.532,4,1.87493e+07,43.56,44.8803,64.1115,5036.47,4.6075,0,spoofed
-224.22,1.84903e+07,4,5,-450246,4,4,46.9448,0,-234.144,-120.532,4,1.8487e+07,43.56,44.8803,64.1115,12217.2,4.6075,0,spoofed
-224.22,1.98732e+07,4,6,1.02043e+06,4,4,46.9448,0,-234.144,-120.532,4,1.98681e+07,43.56,44.8803,64.1115,18774.7,4.6075,0,spoofed
-224.479,1.78721e+07,4,0,160964,4,4,46.9448,0,-234.597,-120.532,4,1.78712e+07,43.56,44.8679,64.9251,3122.5,4.63308,0,spoofed
-224.479,1.87506e+07,4,1,-189302,4,4,46.9448,0,-234.597,-120.532,4,1.87493e+07,43.56,44.8679,64.9251,5229.48,4.63308,0,spoofed
-224.479,1.84902e+07,4,5,-450246,4,4,46.9448,0,-234.597,-120.532,4,1.84868e+07,43.56,44.8679,64.9251,12691.3,4.63308,0,spoofed
-224.479,1.98733e+07,4,6,1.02926e+06,4,4,46.9448,0,-234.597,-120.532,4,1.98681e+07,43.56,44.8679,64.9251,19502,4.63308,0,spoofed
-224.804,1.78721e+07,4,0,162395,4,4,46.9448,0,-237.795,-120.532,4,1.78712e+07,43.56,44.8518,66.244,3240.34,4.67906,0,spoofed
-224.804,1.87506e+07,4,1,-189302,4,4,46.9448,0,-237.795,-120.532,4,1.87492e+07,43.56,44.8518,66.244,5426.12,4.67906,0,spoofed
-224.804,1.84901e+07,4,5,-450246,4,4,46.9448,0,-237.795,-120.532,4,1.84866e+07,43.56,44.8518,66.244,13170.9,4.67906,0,spoofed
-224.804,1.98734e+07,4,6,1.03808e+06,4,4,46.9448,0,-237.795,-120.532,4,1.98681e+07,43.56,44.8518,66.244,20236.6,4.67906,0,spoofed
-225.149,1.78721e+07,4,0,163826,4,4,46.9448,0,-239.281,-120.532,4,1.78712e+07,43.56,44.8689,67.7707,3359.85,4.73269,0,spoofed
-225.149,1.87506e+07,4,1,-189302,4,4,46.9448,0,-239.281,-120.532,4,1.87491e+07,43.56,44.8689,67.7707,5625.19,4.73269,0,spoofed
